Compartment	Cluster	Trend	OTU_ID	Kingdom.x	Phylum.x	Class.x	Order.x	Family.x	Genus.x	Species.x	Kingdom.y	Phylum.y	Class.y	Order.y	Family.y	Genus.y	Species.y
ES	ESC3	Semi-persistent enrichment	408093	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Dactylosporangium	unclassified	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Dactylosporangium	unclassified
ES	ESC3	Semi-persistent enrichment	996116	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	unclassified	unclassified	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	uncultured bacterium
ES	ESC3	Semi-persistent enrichment	1087325	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	unclassified	unclassified	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	unclassified
ES	ESC3	Semi-persistent enrichment	354765	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Verrucosispora	gifhornensis	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Verrucosispora	unclassified
ES	ESC3	Semi-persistent enrichment	1082846	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	unclassified	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	unclassified
ES	ESC3	Semi-persistent enrichment	1037355	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	unclassified	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	unclassified
ES	ESC3	Semi-persistent enrichment	1106130	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	unclassified	unclassified	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	unclassified
ES	ESC3	Semi-persistent enrichment	268040	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	lanatus	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	unclassified
ES	ESC3	Semi-persistent enrichment	535678	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Amycolatopsis	coloradensis	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	unclassified
ES	ESC3	Semi-persistent enrichment	17991	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Actinoplanes	unclassified	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes	unclassified
ES	ESC3	Semi-persistent enrichment	74352	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Catellatospora	unclassified	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Catellatospora	unclassified
ES	ESC3	Semi-persistent enrichment	850971	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Amycolatopsis	unclassified	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Amycolatopsis	unclassified
ES	ESC3	Semi-persistent enrichment	265094	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	unclassified	unclassified	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Micromonospora	unclassified
ES	ESC3	Semi-persistent enrichment	829373	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Pseudonocardia	unclassified	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia	uncultured bacterium
ES	ESC3	Semi-persistent enrichment	1133478	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Actinoplanes	unclassified	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes	unclassified
ES	ESC3	Semi-persistent enrichment	249571	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	unclassified	unclassified	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes	unclassified
ES	ESC3	Semi-persistent enrichment	1029463	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	unclassified	unclassified	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes	unclassified
ES	ESC3	Semi-persistent enrichment	743788	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinosynnemataceae	Saccharothrix	unclassified	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Saccharothrix	unclassified
ES	ESC3	Semi-persistent enrichment	4295043	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Arthrospira	unclassified	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	unclassified
ES	ESC3	Semi-persistent enrichment	832674	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Janthinobacterium	lividum	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Janthinobacterium	uncultured bacterium
ES	ESC3	Semi-persistent enrichment	989109	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Kaistobacter	unclassified	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	uncultured bacterium
ES	ESC5	Persistent depletion	553643	Bacteria	Acidobacteria	Holophagae	Holophagales	Holophagaceae	Geothrix	unclassified	Bacteria	Acidobacteria	Holophagae	Holophagales	Holophagaceae	Geothrix	uncultured bacterium
ES	ESC5	Persistent depletion	4344472	Bacteria	Acidobacteria	Holophagae	Holophagales	Holophagaceae	unclassified	unclassified	Bacteria	Acidobacteria	Holophagae	Holophagales	Holophagaceae	unclassified	unclassified
ES	ESC5	Persistent depletion	359433	Bacteria	Acidobacteria	Acidobacteria-6	CCU21	unclassified	unclassified	unclassified	Bacteria	Acidobacteria	Subgroup 17	unclassified	unclassified	unclassified	unclassified
ES	ESC5	Persistent depletion	570191	Bacteria	Acidobacteria	Acidobacteria-6	CCU21	unclassified	unclassified	unclassified	Bacteria	Acidobacteria	Subgroup 17	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium
ES	ESC5	Persistent depletion	190663	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Kineosporiaceae	unclassified	unclassified	Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Kineosporia	uncultured bacterium
ES	ESC5	Persistent depletion	153548	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	unclassified	unclassified	unclassified	Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Quadrisphaera	unclassified
ES	ESC5	Persistent depletion	1060474	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	unclassified	unclassified	unclassified	Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Quadrisphaera	unclassified
ES	ESC5	Persistent depletion	141173	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	unclassified	unclassified	unclassified	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Paludibacteraceae	uncultured	uncultured bacterium
ES	ESC5	Persistent depletion	143744	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	unclassified	unclassified	unclassified	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Paludibacteraceae	uncultured	uncultured bacterium
ES	ESC5	Persistent depletion	4390466	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	unclassified	unclassified	unclassified	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Paludibacteraceae	uncultured	uncultured bacterium
ES	ESC5	Persistent depletion	4348693	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b	unclassified	unclassified	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b	unclassified	unclassified
ES	ESC5	Persistent depletion	237257	Bacteria	Chloroflexi	Anaerolineae	envOPS12	unclassified	unclassified	unclassified	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	UTCFX1	unclassified
ES	ESC5	Persistent depletion	1128406	Bacteria	Fibrobacteres	TG3	TG3-1	TSCOR003-O20	unclassified	unclassified	Bacteria	Fibrobacteres	Fibrobacteria	Fibrobacterales	possible family 01	uncultured microorganism	uncultured microorganism
ES	ESC5	Persistent depletion	1145691	Bacteria	Fibrobacteres	TG3	TG3-1	TSCOR003-O20	unclassified	unclassified	Bacteria	Fibrobacteres	Fibrobacteria	Fibrobacterales	possible family 01	uncultured microorganism	uncultured microorganism
ES	ESC5	Persistent depletion	137882	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	BSV43	unclassified	Bacteria	Firmicutes	Negativicutes	Selenomonadales	uncultured	uncultured bacterium	uncultured bacterium
ES	ESC5	Persistent depletion	140200	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	BSV43	unclassified	Bacteria	Firmicutes	Negativicutes	Selenomonadales	uncultured	unclassified	unclassified
ES	ESC5	Persistent depletion	335316	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	unclassified	unclassified	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	uncultured	unclassified
ES	ESC5	Persistent depletion	565822	Bacteria	Firmicutes	Clostridia	OPB54	unclassified	unclassified	unclassified	Bacteria	Firmicutes	Clostridia	Clostridiales	Heliobacteriaceae	Hydrogenispora	uncultured bacterium
ES	ESC5	Persistent depletion	531901	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	unclassified	unclassified	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Rhodocyclaceae	uncultured	uncultured bacterium
ES	ESC5	Persistent depletion	4480593	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Anaeromyxobacter	unclassified	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Archangiaceae	Anaeromyxobacter	uncultured bacterium
ES	ESC5	Persistent depletion	179879	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Anaeromyxobacter	unclassified	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Archangiaceae	Anaeromyxobacter	uncultured bacterium
ES	ESC5	Persistent depletion	3430519	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Anaeromyxobacter	unclassified	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Archangiaceae	Anaeromyxobacter	uncultured bacterium
ES	ESC5	Persistent depletion	234790	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	mexicanus	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	uncultured bacterium
ES	ESC5	Persistent depletion	3116297	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	unclassified	unclassified	unclassified	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	uncultured	uncultured bacterium	uncultured bacterium
ES	ESC5	Persistent depletion	626739	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Z-35	unclassified	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Rhodocyclaceae	unclassified	unclassified
ES	ESC5	Persistent depletion	1105514	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Dechloromonas	unclassified	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Rhodocyclaceae	unclassified	unclassified
ES	ESC5	Persistent depletion	555922	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Dechloromonas	unclassified	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Rhodocyclaceae	Dechloromonas	uncultured bacterium
ES	ESC5	Persistent depletion	149163	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	putealis	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	unclassified
ES	ESC5	Persistent depletion	4430284	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	unclassified	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	unclassified
ES	ESC5	Persistent depletion	705559	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	unclassified	unclassified	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Rhodocyclaceae	uncultured	uncultured bacterium
ES	ESC5	Persistent depletion	706547	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	unclassified	unclassified	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Rhodocyclaceae	Sulfuritalea	unclassified
ES	ESC5	Persistent depletion	745157	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	unclassified	unclassified	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Rhodocyclaceae	uncultured	uncultured bacterium
ES	ESC5	Persistent depletion	369022	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	unclassified	unclassified	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Rhodocyclaceae	unclassified	unclassified
ES	ESC5	Persistent depletion	530591	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	unclassified	unclassified	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Rhodocyclaceae	uncultured	uncultured bacterium
ES	ESC5	Persistent depletion	1058954	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Propionivibrio	unclassified	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Rhodocyclaceae	Candidatus Accumulibacter	unclassified
ES	ESC5	Persistent depletion	559099	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Propionivibrio	unclassified	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Rhodocyclaceae	Propionivibrio	unclassified
ES	ESC5	Persistent depletion	831193	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Propionivibrio	unclassified	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Rhodocyclaceae	Propionivibrio	unclassified
ES	ESC5	Persistent depletion	353729	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Anaeromyxobacter	unclassified	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Archangiaceae	Anaeromyxobacter	uncultured bacterium
ES	ESC5	Persistent depletion	909520	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Anaeromyxobacter	unclassified	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Archangiaceae	Anaeromyxobacter	uncultured bacterium
ES	ESC5	Persistent depletion	560806	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	unclassified	unclassified	unclassified	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	BIrii41	uncultured bacterium	uncultured bacterium
ES	ESC5	Persistent depletion	565375	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	unclassified	unclassified	unclassified	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium	unclassified
ES	ESC5	Persistent depletion	592970	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Anaeromyxobacter	unclassified	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Archangiaceae	Anaeromyxobacter	uncultured bacterium
ES	ESC5	Persistent depletion	815406	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	unclassified	unclassified	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Hydrogenophaga	uncultured bacterium
ES	ESC5	Persistent depletion	148273	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Anaeromyxobacter	unclassified	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Archangiaceae	Anaeromyxobacter	unclassified
ES	ESC5	Persistent depletion	650816	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	unclassified	unclassified	unclassified	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	P3OB-42	metagenome	metagenome
ES	ESC5	Persistent depletion	1108275	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Limnohabitans	unclassified	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	uncultured	unclassified
ES	ESC5	Persistent depletion	150587	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Anaeromyxobacter	unclassified	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Archangiaceae	Anaeromyxobacter	uncultured bacterium
ES	ESC5	Persistent depletion	370788	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	unclassified	unclassified	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Rhodocyclaceae	Zoogloea	uncultured bacterium
ES	ESC5	Persistent depletion	4424705	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	unclassified	unclassified	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	unclassified	unclassified
ES	ESC5	Persistent depletion	738779	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Dok59	unclassified	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Rhodocyclaceae	Sulfuritalea	unclassified
ES	ESC5	Persistent depletion	236435	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	unclassified	unclassified	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Rhodocyclaceae	Sulfuritalea	uncultured bacterium
ES	ESC5	Persistent depletion	579757	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	unclassified	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	uncultured bacterium
ES	ESC5	Persistent depletion	527719	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	unclassified	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	uncultured bacterium
ES	ESC5	Persistent depletion	583051	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Anaeromyxobacter	unclassified	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Archangiaceae	Anaeromyxobacter	uncultured bacterium
ES	ESC5	Persistent depletion	106737	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	unclassified	unclassified	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Rhodocyclaceae	uncultured	unclassified
ES	ESC5	Persistent depletion	256109	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Dok59	unclassified	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Rhodocyclaceae	uncultured	uncultured bacterium
ES	ESC5	Persistent depletion	4340806	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Anaeromyxobacter	unclassified	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Archangiaceae	Anaeromyxobacter	uncultured bacterium
ES	ESC5	Persistent depletion	562868	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Sulfurospirillum	unclassified	Bacteria	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Sulfurospirillaceae	Sulfurospirillum	uncultured bacterium
ES	ESC5	Persistent depletion	141531	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	unclassified	unclassified	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	uncultured	unclassified
ES	ESC5	Persistent depletion	4319981	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Propionivibrio	unclassified	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Rhodocyclaceae	Propionivibrio	uncultured bacterium
ES	ESC5	Persistent depletion	970359	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	unclassified	unclassified	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhodomicrobiaceae	Rhodomicrobium	uncultured bacterium
ES	ESC5	Persistent depletion	141189	Bacteria	Spirochaetes	Spirochaetes	Spirochaetales	Spirochaetaceae	Spirochaeta	aurantia	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Spirochaeta 2	unclassified
ES	ESC5	Persistent depletion	89329	Bacteria	Spirochaetes	Spirochaetes	Spirochaetales	Spirochaetaceae	Spirochaeta	aurantia	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Spirochaeta 2	unclassified
ES	ESC5	Persistent depletion	247767	Bacteria	Verrucomicrobia	Opitutae	unclassified	unclassified	unclassified	unclassified	Bacteria	Verrucomicrobia	Verrucomicrobiae	Opitutales	Opitutaceae	Alterococcus	uncultured bacterium
ES	ESC1	NA	892000	Bacteria	Acidobacteria	Acidobacteria-6	iii1-15	unclassified	unclassified	unclassified	Bacteria	Acidobacteria	Subgroup 6	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium
ES	ESC1	NA	564241	Bacteria	Acidobacteria	Acidobacteria-6	iii1-15	RB40	unclassified	unclassified	Bacteria	Acidobacteria	Subgroup 6	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium
ES	ESC1	NA	213535	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	unclassified	unclassified	unclassified	Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Quadrisphaera	unclassified
ES	ESC1	NA	940828	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	unclassified	unclassified	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Micromonospora	unclassified
ES	ESC1	NA	219743	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	unclassified	unclassified	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	unclassified	unclassified
ES	ESC1	NA	1062748	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	unclassified	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	unclassified
ES	ESC1	NA	582988	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	unclassified	unclassified	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Microscillaceae	Ohtaekwangia	unclassified
ES	ESC1	NA	1110836	Bacteria	Bacteroidetes	[Saprospirae]	[Saprospirales]	Chitinophagaceae	unclassified	unclassified	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	uncultured	uncultured bacterium
ES	ESC1	NA	247445	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	unclassified	unclassified	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Microscillaceae	uncultured	unclassified
ES	ESC1	NA	207355	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b	unclassified	unclassified	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b	unclassified	unclassified
ES	ESC1	NA	185950	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b	unclassified	unclassified	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b	metagenome	metagenome
ES	ESC1	NA	112962	Bacteria	Chloroflexi	Chloroflexi	Herpetosiphonales	unclassified	unclassified	unclassified	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Herpetosiphonaceae	Herpetosiphon	uncultured bacterium
ES	ESC1	NA	114176	Bacteria	Chloroflexi	Chloroflexi	Chloroflexales	Oscillochloridaceae	Oscillochloris	unclassified	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Chloroflexaceae	Oscillochloris	unclassified
ES	ESC1	NA	144545	Bacteria	Chloroflexi	Chloroflexi	[Roseiflexales]	[Kouleothrixaceae]	unclassified	unclassified	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	uncultured bacterium
ES	ESC1	NA	217917	Bacteria	Chloroflexi	Chloroflexi	[Roseiflexales]	[Kouleothrixaceae]	unclassified	unclassified	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	uncultured bacterium
ES	ESC1	NA	238766	Bacteria	Chloroflexi	Chloroflexi	[Roseiflexales]	[Kouleothrixaceae]	unclassified	unclassified	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	uncultured bacterium
ES	ESC1	NA	588861	Bacteria	Chloroflexi	Chloroflexi	[Roseiflexales]	[Kouleothrixaceae]	unclassified	unclassified	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	uncultured bacterium
ES	ESC1	NA	737690	Bacteria	Fibrobacteres	Fibrobacteria	258ds10	unclassified	unclassified	unclassified	Bacteria	Fibrobacteres	Fibrobacteria	Fibrobacterales	Fibrobacteraceae	possible genus 04	uncultured bacterium
ES	ESC1	NA	1081489	Bacteria	Fibrobacteres	Fibrobacteria	258ds10	unclassified	unclassified	unclassified	Bacteria	Fibrobacteres	Fibrobacteria	Fibrobacterales	Fibrobacteraceae	possible genus 04	uncultured bacterium
ES	ESC1	NA	269031	Bacteria	Firmicutes	Clostridia	OPB54	unclassified	unclassified	unclassified	Bacteria	Firmicutes	Clostridia	Clostridiales	Heliobacteriaceae	Hydrogenispora	uncultured bacterium
ES	ESC1	NA	513586	Bacteria	Planctomycetes	Phycisphaerae	WD2101	unclassified	unclassified	unclassified	Bacteria	Planctomycetes	Phycisphaerae	Tepidisphaerales	WD2101 soil group	uncultured bacterium	uncultured bacterium
ES	ESC1	NA	1106324	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	unclassified	unclassified	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Limnohabitans	uncultured bacterium
ES	ESC1	NA	1026261	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	unclassified	unclassified	unclassified	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium	uncultured bacterium
ES	ESC1	NA	832626	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	unclassified	unclassified	unclassified	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	BIrii41	uncultured bacterium	uncultured bacterium
ES	ESC1	NA	1021984	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	unclassified	unclassified	unclassified	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	BIrii41	metagenome	metagenome
